;NAME;JOBREF;CORRSTARTTIME;CORRSTOPTIME;QTYGOOD;CORRSTARTDATE;CORRSTOPDATE
380;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;523235;52740;55800;26.0;2018-02-07;2018-02-07
381;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;522102;30215;41816;130.0;2018-02-08;2018-02-08
382;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523651;26066;35789;84.0;2018-02-09;2018-02-09
383;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524448;28687;32391;0.0;2018-02-19;2018-02-19
384;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523795;26658;31708;48.0;2018-02-20;2018-02-20
385;SW56-3 : 1275 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;524410;35997;40928;30.0;2018-02-20;2018-02-20
386;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524389;40928;45497;46.0;2018-02-20;2018-02-20
387;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524388;45497;48982;48.0;2018-02-20;2018-02-20
388;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524346;48982;55800;88.0;2018-02-20;2018-02-20
389;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;523794;34634;41503;80.0;2018-02-21;2018-02-21
390;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523721;41503;51758;84.0;2018-02-21;2018-02-21
391;BD30 : 1175 x 576 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;524102;51758;55800;48.0;2018-02-21;2018-02-21
392;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;522576;25200;25448;0.0;2018-02-22;2018-02-22
393;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524283;26381;31084;48.0;2018-02-26;2018-02-26
394;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524282;25200;30513;48.0;2018-02-27;2018-02-27
395;SW56-1 : 1095 x 576 : H/H : 140G : ST1 : 3D/3F/3B/11T : EA;524612;30513;37833;46.0;2018-02-27;2018-02-27
396;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;524177;37833;46626;48.0;2018-02-27;2018-02-27
397;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524281;46626;51592;80.0;2018-02-27;2018-02-27
398;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;524638;51592;55800;48.0;2018-02-27;2018-02-27
399;SW56-3 : 1175 x 576 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523722;18636;21608;19.0;2018-02-28;2018-02-28
400;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523727;48459;54498;70.0;2018-02-28;2018-02-28
401;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524348;18706;36803;124.0;2018-03-01;2018-03-01
402;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524547;36803;42835;48.0;2018-03-01;2018-03-01
403;SW56-3 : 1375 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523730;25200;35196;69.0;2018-03-02;2018-03-02
404;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;524585;41337;45157;49.0;2018-03-02;2018-03-02
405;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;524585;45157;47946;30.0;2018-03-02;2018-03-02
406;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;524469;36149;42735;80.0;2018-03-07;2018-03-07
407;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525148;48764;52852;0.0;2018-03-07;2018-03-07
408;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525148;25869;40088;64.0;2018-03-08;2018-03-08
409;SW56-3 : 1175 x 676 : H/H : 190F : ST1 : 3D/3F/3B/12T : SA;523728;25442;35378;70.0;2018-03-09;2018-03-09
410;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525215;35378;41316;80.0;2018-03-09;2018-03-09
411;SW56-1 : 1095 x 576 : H/H : 140G : ST1 : 3D/3F/3B/11T : EA;525877;41316;47610;48.0;2018-03-09;2018-03-09
412;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525674;27973;34107;48.0;2018-03-13;2018-03-13
413;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;525501;50099;54600;48.0;2018-03-13;2018-03-13
414;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;525720;54600;55800;35.0;2018-03-13;2018-03-13
415;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;40581;42203;24.0;2018-03-15;2018-03-15
416;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;42203;45898;24.0;2018-03-15;2018-03-15
417;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;45898;46991;24.0;2018-03-15;2018-03-15
418;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;46991;47555;24.0;2018-03-15;2018-03-15
419;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;47555;47579;0.0;2018-03-15;2018-03-15
420;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;47555;47579;0.0;2018-03-15;2018-03-15
421;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;525493;47579;47615;0.0;2018-03-15;2018-03-15
422;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;525721;47615;55800;125.0;2018-03-15;2018-03-15
423;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;524566;25716;43074;160.0;2018-03-16;2018-03-16
424;CF76S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;524564;47130;54020;80.0;2018-03-16;2018-03-16
425;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;525579;54020;57904;49.0;2018-03-16;2018-03-16
426;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;525421;36605;42235;48.0;2018-03-19;2018-03-19
427;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;525459;42235;52477;96.0;2018-03-19;2018-03-19
428;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;525458;53181;55800;40.0;2018-03-19;2018-03-19
429;CF56S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;525309;39029;45938;48.0;2018-03-20;2018-03-20
430;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525686;53088;55340;32.0;2018-03-20;2018-03-20
431;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525716;26533;30365;48.0;2018-03-22;2018-03-22
432;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;525713;48094;53833;0.0;2018-03-22;2018-03-22
433;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;525713;53833;56808;96.0;2018-03-22;2018-03-22
434;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525780;32255;40490;64.0;2018-03-23;2018-03-23
435;BD30 : 1175 x 576 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;525761;35682;39250;48.0;2018-04-03;2018-04-03
436;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;526055;22516;35960;96.0;2018-04-04;2018-04-04
437;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;526054;35960;42035;48.0;2018-04-04;2018-04-04
438;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;525829;25200;39795;150.0;2018-04-05;2018-04-05
439;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526264;39795;45447;64.0;2018-04-05;2018-04-05
440;CF56S : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;525586;31367;37347;45.0;2018-04-10;2018-04-10
441;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;526346;37996;45166;48.0;2018-04-10;2018-04-10
442;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526257;45166;47545;32.0;2018-04-10;2018-04-10
443;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526258;47545;50497;32.0;2018-04-10;2018-04-10
444;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;526344;21400;32201;48.0;2018-04-11;2018-04-11
445;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;38202;38702;29.0;2018-04-11;2018-04-11
446;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;38702;41497;49.0;2018-04-11;2018-04-11
447;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;41497;46477;49.0;2018-04-11;2018-04-11
448;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;46477;47166;0.0;2018-04-11;2018-04-11
449;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;46477;47166;0.0;2018-04-11;2018-04-11
450;CF36LM : 900 x 576 : H/H : 115G : ST1 : 4D/3F/3B/12T : HACF;526870;46477;47166;0.0;2018-04-11;2018-04-11
451;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526349;25200;35173;48.0;2018-04-13;2018-04-13
452;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527016;44155;49500;60.0;2018-04-13;2018-04-13
453;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526488;28025;35765;64.0;2018-04-19;2018-04-19
454;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526771;43015;44964;0.0;2018-04-19;2018-04-19
455;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526771;45424;47266;35.0;2018-04-19;2018-04-19
456;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526770;47266;49680;21.0;2018-04-19;2018-04-19
457;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;49680;51280;24.0;2018-04-19;2018-04-19
458;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;51280;52743;24.0;2018-04-19;2018-04-19
459;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;52743;54619;24.0;2018-04-19;2018-04-19
460;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;54619;55159;24.0;2018-04-19;2018-04-19
461;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;55159;55800;0.0;2018-04-19;2018-04-19
462;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;55159;55800;0.0;2018-04-19;2018-04-19
463;CF56SM : 925 x 676 : H/H : 140G : ST1 : 4D/3F/3B/12T : HACF;527266;55159;55800;0.0;2018-04-19;2018-04-19
464;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;526772;30616;40853;77.0;2018-04-20;2018-04-20
465;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527160;25200;25472;0.0;2018-05-02;2018-05-02
466;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527265;26237;37970;78.0;2018-05-07;2018-05-07
467;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527532;42215;47848;48.0;2018-05-07;2018-05-07
468;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527530;47848;50265;32.0;2018-05-07;2018-05-07
469;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527531;50265;52783;32.0;2018-05-07;2018-05-07
470;SW56-6 : 1175 x 676 : H/H : 190F/H : ST1 : 2D/4F/4B/4T : SA;527461;54611;54915;0.0;2018-05-07;2018-05-07
471;CF76S : 1130 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;527474;25974;30447;48.0;2018-05-08;2018-05-08
472;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;526946;36360;46549;0.0;2018-05-08;2018-05-08
473;CF76S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;526946;46581;50510;96.0;2018-05-08;2018-05-08
474;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527519;50510;55800;70.0;2018-05-08;2018-05-08
475;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527380;21599;30889;45.0;2018-05-09;2018-05-09
476;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527278;51375;55800;80.0;2018-05-09;2018-05-09
477;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527278;25253;41403;152.0;2018-05-14;2018-05-14
478;CF56S : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;526999;23400;29718;45.0;2018-05-16;2018-05-16
479;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;526998;29718;36360;44.0;2018-05-16;2018-05-16
480;SW56-1 : 1375 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527327;36360;40342;48.0;2018-05-16;2018-05-16
481;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;527619;40342;48456;73.0;2018-05-16;2018-05-16
482;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527478;47955;52117;64.0;2018-05-17;2018-05-17
483;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;527382;43250;49500;80.0;2018-05-18;2018-05-18
484;SP16-1 : 1175 x 576 : 115G : ST1 : 3D/3G/3B/12T : HA;528004;32165;41969;100.0;2018-05-22;2018-05-22
485;SP16-1 : 1175 x 676 : 115G : ST1 : 3D/3G/3B/12T : HA;528006;41969;47794;50.0;2018-05-22;2018-05-22
486;CF76S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : 76SIL;528071;47794;52676;48.0;2018-05-22;2018-05-22
487;CF56S : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;527943;25200;38555;96.0;2018-05-23;2018-05-23
488;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;528076;38555;38591;0.0;2018-05-23;2018-05-23
489;SW56-1 : 1275 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;528076;40648;43020;48.0;2018-05-23;2018-05-23
490;BD30 : 1175 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;528350;41404;48303;48.0;2018-05-24;2018-05-24
491;CF56S : 1130 x 540 : H/H : 140G : ST1 : 3D/3F/2B/12T : HACF;528352;54533;57607;0.0;2018-05-24;2018-05-24
492;SW56-1 : 1175 x 676 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;528225;25200;31065;64.0;2018-05-25;2018-05-25
493;SW56-1 : 1175 x 576 : H/H : 140G : ST1 : 3D/3F/3B/12T : EA;528359;31065;40454;80.0;2018-05-25;2018-05-25
494;BD30 : 1275 x 676 : H/H : 190M : ST1 : 3D/4F/4B/12T : SA;528414;31139;37213;48.0;2018-05-28;2018-05-28
